Starting sim...
Screen depth = 32 bits
Loading cones from file: track/cones_updated.yaml
Total cones loaded: 198
Cones loaded
[DISPLAY],START,10462243486
[DISPLAY],END,10462252427
[CONTROL],START,10462252475
[CONTROL],END,10462252479
[DISPLAY],START,10462260517
[CONTROL],START,10462262435
[CONTROL],END,10462262443
[DISPLAY],END,10462267691
[CONTROL],START,10462272300
[CONTROL],END,10462272313
[DISPLAY],START,10462277591
[CONTROL],START,10462282427
[CONTROL],END,10462282439
[DISPLAY],END,10462284552
[CONTROL],START,10462292348
[CONTROL],END,10462292353
[DISPLAY],START,10462294515
[DISPLAY],END,10462300118
[CONTROL],START,10462302319
[CONTROL],END,10462302329
[PERCEPTION],END,10462307438
[PERCEPTION],START,10462307450
[TRAJ_PLANNING],END,10462307453
[TRAJ_PLANNING],START,10462307464
[DISPLAY],START,10462311544
[CONTROL],START,10462312312
[CONTROL],END,10462312321
[DISPLAY],END,10462319572
[CONTROL],START,10462322354
[CONTROL],END,10462322359
[DISPLAY],START,10462328533
[CONTROL],START,10462332388
[CONTROL],END,10462332394
[DISPLAY],END,10462335759
[CONTROL],START,10462342329
[CONTROL],END,10462342341
[DISPLAY],START,10462345526
[DISPLAY],END,10462351474
[CONTROL],START,10462352299
[CONTROL],END,10462352306
[CONTROL],START,10462362316
[CONTROL],END,10462362321
[DISPLAY],START,10462362507
[DISPLAY],END,10462367220
[CONTROL],START,10462372349
[CONTROL],END,10462372353
[PERCEPTION],END,10462372715
[PERCEPTION],START,10462372725
[TRAJ_PLANNING],END,10462372777
[TRAJ_PLANNING],START,10462372783
[DISPLAY],START,10462379505
[CONTROL],START,10462382358
[CONTROL],END,10462382364
[DISPLAY],END,10462384683
[CONTROL],START,10462392354
[CONTROL],END,10462392364
[DISPLAY],START,10462396507
[DISPLAY],END,10462401641
[CONTROL],START,10462402312
[CONTROL],END,10462402317
[CONTROL],START,10462412325
[CONTROL],END,10462412330
[DISPLAY],START,10462413510
[DISPLAY],END,10462418405
[CONTROL],START,10462422353
[CONTROL],END,10462422359
[PERCEPTION],END,10462427684
[PERCEPTION],START,10462427694
[TRAJ_PLANNING],END,10462427701
[TRAJ_PLANNING],START,10462427708
[DISPLAY],START,10462430529
[CONTROL],START,10462432331
[CONTROL],END,10462432336
[DISPLAY],END,10462435537
[CONTROL],START,10462442308
[CONTROL],END,10462442322
[DISPLAY],START,10462447514
[DISPLAY],END,10462451955
[CONTROL],START,10462452322
[CONTROL],END,10462452325
[CONTROL],START,10462462414
[CONTROL],END,10462462420
